review_id,review,rating,time,aspect_index,topic,problem,sentiment,aspect,modified_flag,company,data_source,top_issue,sub_issue_index
c9ebf915-3c89-47db-8abe-034b350c971a,this app was great up until a few updates ago ive held off on posting because i was hoping that te next update or the next would fix the problem im having almost every time i pause my music for more than a couple minutes  its like the app refreshes itself i can hit the playpause button all day and it wont do anything i have to physically go into the app and restart the music its becoming very frustrating to have to go into the app almost every time i pause my music  update the timing out problem has been worse and worse more often than not  when i pause  i have to go back into the app to let it reload something else its started doing within the last few updates  is sometimes  after it times out a couple times  it will show the time on a song counting up  but the song will not be playing when i pause it  it jumps back to 003  and jumps forward to wherever it was when i hit play again  still with no sound the only way to fix that is by completely closing out of the app and reopening it at this point  the only reason im still paying 999 a month for this is because i dont have reliable wifi when im not home  and i like to listen while im out and about,1,2018-05-03 23:02:48,c9ebf915-3c89-47db-8abe-034b350c971a_2_094b827e,performance,timing out problem worsens,negative,app performance problems,False,Spotify,IOS,app stability issues,4.0
23177de7-a728-44d5-b87d-a9a9661ab83d,update nothing has changed from my previous review additionally they have updated the queue function and its terribly ugly and less useful than it used to be with the addition of 3 useless buttons at the bottom that hog up the screen the buttons are offered literally on the normal playback screen but they have bloated them into the queue ui price has increased year over year  the audiobook section is pricegated even for subscription holders  and they pay the artists pennies on the dollar,1,2025-02-15 21:53:42,23177de7-a728-44d5-b87d-a9a9661ab83d_1_898e7c74,other,queue function is terribly ugly and less useful,negative,user interface design,False,Spotify,Android,user interface issues,2.0
23177de7-a728-44d5-b87d-a9a9661ab83d,update nothing has changed from my previous review additionally they have updated the queue function and its terribly ugly and less useful than it used to be with the addition of 3 useless buttons at the bottom that hog up the screen the buttons are offered literally on the normal playback screen but they have bloated them into the queue ui price has increased year over year  the audiobook section is pricegated even for subscription holders  and they pay the artists pennies on the dollar,1,2025-02-15 21:53:42,23177de7-a728-44d5-b87d-a9a9661ab83d_2_9febc30d,other,price has increased year over year,negative,pricing policy,False,Spotify,Android,pricing policy,
02aff530-c1f5-45e4-a83d-98cfee2bcb77,the ads are insane i had to watch 3 minutes worth of ads thats insane 3 minutes to listen to justin bieber is js insane also premium i cant buy like no matter what i do ive tried doing it on an older phone which it worked talking about premium  making us pay to look at lyrics is insane this app has changed and its hella annoying also 6 skips an hour is crazy like whag if im listening to a playlist i like and i hear 6 songs ive already listened to today i wanna skip them at least give us like 10 an hour that would be amazing back to the ads i keep getting this dunkin donut add no matter what i do i dont wanna buy a sparkling energy drink i have enough energy to survive the day please change this app back to normal i might get rid of this app the older version was better then whatever this new version is i have 0 idea how some people are putting this at 5 now its more of a 4  im used to this app and really enjoy it but for some odd reason i cant by anything please just change it back to the normal,3,2024-08-31 17:30:26,02aff530-c1f5-45e4-a83d-98cfee2bcb77_1_54e8d8f1,ads,ads are insane,negative,advertisement frequency,False,Spotify,IOS,advertisement frequency,
02aff530-c1f5-45e4-a83d-98cfee2bcb77,the ads are insane i had to watch 3 minutes worth of ads thats insane 3 minutes to listen to justin bieber is js insane also premium i cant buy like no matter what i do ive tried doing it on an older phone which it worked talking about premium  making us pay to look at lyrics is insane this app has changed and its hella annoying also 6 skips an hour is crazy like whag if im listening to a playlist i like and i hear 6 songs ive already listened to today i wanna skip them at least give us like 10 an hour that would be amazing back to the ads i keep getting this dunkin donut add no matter what i do i dont wanna buy a sparkling energy drink i have enough energy to survive the day please change this app back to normal i might get rid of this app the older version was better then whatever this new version is i have 0 idea how some people are putting this at 5 now its more of a 4  im used to this app and really enjoy it but for some odd reason i cant by anything please just change it back to the normal,3,2024-08-31 17:30:26,02aff530-c1f5-45e4-a83d-98cfee2bcb77_2_9554f4ef,other,premium purchase issues,negative,premium subscription availability,False,Spotify,IOS,premium feature limitations,4.0
0546089f-661e-4333-907c-7d92536158e8,it contents too many ads and too many disturbing the songs like six playlist can skip in one hour and granting again and again for premium,1,2025-04-01 15:18:21,0546089f-661e-4333-907c-7d92536158e8_1_b9e762bb,ads,too many ads and disturbances while listening to songs,negative,ad experience and song interruptions,False,Spotify,Android,advertisement frequency during playback,1.0
68aed4dd-3861-49af-8bf0-0f2948eac214,i have loved and used spotify for many years  so understand  i dont enjoy doing this however  when i want certain songs on a playlist  and spotify decides to start adding to my playlist because they feel there arent enough songs on it  thats gonna make me listen to a different streaming platform ,1,2024-08-24 15:58:18,68aed4dd-3861-49af-8bf0-0f2948eac214_1_6d232572,functionality,Spotify adds songs to my playlist without my permission.,negative,playlist management system,False,Spotify,Android,playlist navigation,6.0
2928d055-cf31-4f5e-b5b9-5a4d353f40ba,spotify uses ai and majority of the playlists are songs that you already listen to they dont make the effort to give you songs that are related to it and you havent heard of before it relies too heavily on your already liked content even when you go back to the same song in search  it plays the exact same songs in the playlist i also want to year and date of the songs release  stop being vague and only mention it in the artists description give me the date  it isnt hard to do,1,2024-10-31 15:10:04,2928d055-cf31-4f5e-b5b9-5a4d353f40ba_1_7834d41d,recommendation_system,spotify doesn't provide new song recommendations,negative,playlist recommendations based on past listening,False,Spotify,Android,music recommendations,1.0
2928d055-cf31-4f5e-b5b9-5a4d353f40ba,spotify uses ai and majority of the playlists are songs that you already listen to they dont make the effort to give you songs that are related to it and you havent heard of before it relies too heavily on your already liked content even when you go back to the same song in search  it plays the exact same songs in the playlist i also want to year and date of the songs release  stop being vague and only mention it in the artists description give me the date  it isnt hard to do,1,2024-10-31 15:10:04,2928d055-cf31-4f5e-b5b9-5a4d353f40ba_2_d218275e,other,release date information is vague,negative,information about song releases,False,Spotify,Android,information about song releases,
26af72fe-1034-463d-96e7-640789a05e75,i have had my premium account for probably 10 years and just recently ive had to cancel so i can save some money i am disturbed at how free users are treated they change the layout of the artist profiles so that you cant even see the cover art like the artists top songs are now just text theres no pictures or anything like why is it really necessary to make the app not as userfriendly or cute just because someone isnt paying were still using the app regardless and i was a paying customer for many many yearsand not even offered a discount or anything when i canceled online its just really sorry how these companies will treat you no matter how long youve been a customer i remember when pandora was a really great music app and you could use it for free and get a certain amount of skips but everything else worked as the same something about free is super restrictive and im not enjoying it hopefully the economy gets better soon and i can have the benefits back  but i just wanted to say how weird it is to treat the free users so differently for no reason,2,2023-07-15 19:33:05,26af72fe-1034-463d-96e7-640789a05e75_1_0f5496b0,customer_service,free users are treated poorly,negative,treatment of free users,False,Spotify,IOS,treatment of free users,
26af72fe-1034-463d-96e7-640789a05e75,i have had my premium account for probably 10 years and just recently ive had to cancel so i can save some money i am disturbed at how free users are treated they change the layout of the artist profiles so that you cant even see the cover art like the artists top songs are now just text theres no pictures or anything like why is it really necessary to make the app not as userfriendly or cute just because someone isnt paying were still using the app regardless and i was a paying customer for many many yearsand not even offered a discount or anything when i canceled online its just really sorry how these companies will treat you no matter how long youve been a customer i remember when pandora was a really great music app and you could use it for free and get a certain amount of skips but everything else worked as the same something about free is super restrictive and im not enjoying it hopefully the economy gets better soon and i can have the benefits back  but i just wanted to say how weird it is to treat the free users so differently for no reason,2,2023-07-15 19:33:05,26af72fe-1034-463d-96e7-640789a05e75_2_3df0e82d,other,app layout is less user-friendly,negative,user interface changes,False,Spotify,IOS,user interface issues,1.0
af3a2fc7-fed9-43b6-9c99-b881ea94e181,app continuously just keeps pausing my music if i do literally anything else on my phone while using it i have my playlist downloaded  as i use it for playing music over the speaker at work ive tried clearing my downloads  restarting my phone  uninstalling and reinstalling the app and nothing fixes it i try to open up any other app or my browser and it hard stops the music does this while im driving as well my phone has space and this is the only app giving me such recurring problems,1,2025-02-03 15:33:25,af3a2fc7-fed9-43b6-9c99-b881ea94e181_1_a839b6e3,performance,app continuously pauses music when using other apps,negative,music playback issues due to app performance,False,Spotify,Android,song playback delay,1.0
0c8ded0e-621a-497f-9a5d-51202c77a8a1,app used to be great  now it crashes whenever opening dj or new podcast episode list have tried reinstalling  but still the same  app is pretty bad right now,2,2025-04-01 14:34:00,0c8ded0e-621a-497f-9a5d-51202c77a8a1_1_aa30dd55,performance,app crashes whenever opening dj or new podcast episode list,negative,application stability issues,False,Spotify,Android,app stability issues,5.0
c8935936-68c6-41f2-b839-0b75a150ed6e,great app driving mode can be a real hassle though something that was designed to make it safer while your driving actually changes your entire screen and limits your options  which encourages you to take more time and effort to remove driving mode just to search songs otherwise youre doomed to continually hit skip songs forever until you find one generally in the field of what youre in the mood for or why you were hoping for which kind of defeats the purpose of why i pay for the app in the first place i constantly find myself removing driving mode it also changes the screen options from what im familiar with  to another screen i have to visually browse to utilize meanwhile  it removes functions im accustomed to having driving mode is inconvenient  unconventional and more of a hassle than what its worth its a little ridiculous to assume what your customers need for their own safety while potentially creating more problems for them,4,2021-11-06 13:36:48,c8935936-68c6-41f2-b839-0b75a150ed6e_1_c9455081,functionality,driving mode limits options and changes screen,negative,driving mode inconvenience and functionality,False,Spotify,IOS,driving mode inconvenience and functionality,
87102853-c0e7-404a-adc9-997b36db46d3,i used to really like spotify because it was extremely simple and had a large library it hasnt changed too much  but the problem is that over the years this app has started to work less and less in the modern day spotify feels barely functional constantly crashing  extremely slow  skipping large portions of playlists  a broken shuffle feature  and buggy bluetooth drivers i just need an app that plays music and actually works,2,2024-10-24 08:16:13,87102853-c0e7-404a-adc9-997b36db46d3_1_f5e0264e,performance,constantly crashing,negative,app performance issues,False,Spotify,Android,app stability issues,6.0
87102853-c0e7-404a-adc9-997b36db46d3,i used to really like spotify because it was extremely simple and had a large library it hasnt changed too much  but the problem is that over the years this app has started to work less and less in the modern day spotify feels barely functional constantly crashing  extremely slow  skipping large portions of playlists  a broken shuffle feature  and buggy bluetooth drivers i just need an app that plays music and actually works,2,2024-10-24 08:16:13,87102853-c0e7-404a-adc9-997b36db46d3_2_7edc6daa,functionality,extremely slow,negative,playback functionality,False,Spotify,Android,playback functionality,
73382d53-e5ab-4a9c-9824-b43ee267af06,spotify has worked fine up until smart shuffle was released the shuffle used to shuffle my songs  and now it doesnt every time i go to shuffle on a playlist  it plays the songs in the same order every time clearing the cache and force closing doesnt help i also get the same problem on the windows app version local files will not always play and may be greyed out but still play local media files are also being removed from playlists or are not being added to them,4,2024-11-10 08:05:20,73382d53-e5ab-4a9c-9824-b43ee267af06_1_fee022ed,functionality,the shuffle feature does not work properly,negative,shuffle functionality issues,False,Spotify,Android,shuffle functionality issues,
73382d53-e5ab-4a9c-9824-b43ee267af06,spotify has worked fine up until smart shuffle was released the shuffle used to shuffle my songs  and now it doesnt every time i go to shuffle on a playlist  it plays the songs in the same order every time clearing the cache and force closing doesnt help i also get the same problem on the windows app version local files will not always play and may be greyed out but still play local media files are also being removed from playlists or are not being added to them,4,2024-11-10 08:05:20,73382d53-e5ab-4a9c-9824-b43ee267af06_2_c371d039,performance,local files are not always playing,negative,local media file playback problems,False,Spotify,Android,local media file playback problems,
81ec2f23-6a55-4b33-aa23-0f8207bc37a4,left premium due to financial difficulties came back to it severely disappointed listening hours for audiobooks what am i paying you for i will not top up i will end my sub i miss when this service was better than everyone elses,1,2025-04-01 14:54:44,81ec2f23-6a55-4b33-aa23-0f8207bc37a4_1_e25c0941,functionality,severely disappointed with listening hours for audiobooks,negative,listening hours for audiobooks,False,Spotify,Android,listening hours for audiobooks,
ad5b48e2-35e5-4b83-a7a2-c33c6cda42a5,let me play one podcasts entire playlist,1,2025-04-01 14:47:08,ad5b48e2-35e5-4b83-a7a2-c33c6cda42a5_1_8d5ddbad,functionality,cannot play entire podcast playlist,neutral,podcast playback feature,False,Spotify,Android,podcast episode tracking issues,1.0
cc6e270e-802d-463e-a9ed-969a54d5ea84,it was working good yesterday but now it plays a song and then doesnt keep playing in my playlist or itll give me an ad and still wont play a song if i skip a song also and i already restarted my phone and deleted and reinstalled the app this is just stupid like come on fix asap i dont spotify often but i still want it to work when i do use it,2,2024-12-26 20:28:14,cc6e270e-802d-463e-a9ed-969a54d5ea84_1_861f600d,functionality,doesn't keep playing in my playlist,negative,playlist functionality issues,False,Spotify,Android,playlist navigation,2.0
69574715-9ec5-4731-8844-0847840273ee,great music player and i would definitely recommend it  if they didnt make so difficult to play a single song if you want to play just one song  chances are  it will play a totally different song that you didnt want to hear it has a feature called extra songs that add recommended songs to you  which wouldnt be a problem if they didnt play those songs before the song you wanted to listen to in the first place they also add extra songs to your playlists there is no work around this issue you can stop all the extra songs one at a time from playing  but it takes forever and if its a song from one of your other playlists itll delete the song from that playlist as well you can skip the song  but you only have six skips a day unless you get the premium version  which wouldnt be a problem except for the fact that you cant get the premium on the app which eliminates the entire point of this appconvenience this problem would be so easy to fix  but they deliberately try to make the app inconvenient so youll buy the premium version that you cant get on the app if youre looking for a good music player  use itunes,2,2019-04-08 16:25:33,69574715-9ec5-4731-8844-0847840273ee_1_13747747,functionality,difficult to play a single song,negative,song selection issues,False,Spotify,IOS,song selection limitations,3.0
69574715-9ec5-4731-8844-0847840273ee,great music player and i would definitely recommend it  if they didnt make so difficult to play a single song if you want to play just one song  chances are  it will play a totally different song that you didnt want to hear it has a feature called extra songs that add recommended songs to you  which wouldnt be a problem if they didnt play those songs before the song you wanted to listen to in the first place they also add extra songs to your playlists there is no work around this issue you can stop all the extra songs one at a time from playing  but it takes forever and if its a song from one of your other playlists itll delete the song from that playlist as well you can skip the song  but you only have six skips a day unless you get the premium version  which wouldnt be a problem except for the fact that you cant get the premium on the app which eliminates the entire point of this appconvenience this problem would be so easy to fix  but they deliberately try to make the app inconvenient so youll buy the premium version that you cant get on the app if youre looking for a good music player  use itunes,2,2019-04-08 16:25:33,69574715-9ec5-4731-8844-0847840273ee_2_48ebd02e,customer_service,extra songs added to playlists without control,negative,inconvenient premium access,False,Spotify,IOS,premium subscription issues,1.0
108bd18b-e0aa-4b21-b271-6308c75cf79b,this app was wonderful  though after time  with each update it just continues to get worse and worse it is almost impossible to use unless you have premium for instance  when i search up a song id like to listen to  it brings me to the whole album i get it is a great way to get listeners to listen to the rest of the artists music  but it is incredibly annoying another issue i have  is that my playlists have been playing the same few songs each time i get tired of listening to the same song  which is why there are plenty in my playlists  yet it still continues to replay the same few songs each time i use the app one more thing that makes me use this app less is the suggested songs whenever i run out of free skips  it begins to play music that is suggested if it were happening a few times i wouldnt care as much  though it has gotten quite repetitive i will run out of skips and then it will immediately play a suggested song instead of the other handful of songs that are actually in my playlist it has gotten to the point where i dont even need to run out of skips for it to continuously play suggested songs instead of my actual playlists,2,2024-05-28 22:30:35,108bd18b-e0aa-4b21-b271-6308c75cf79b_1_7238205e,functionality,app becomes almost impossible to use without premium,negative,usability issues with updates,False,Spotify,IOS,usability issues with updates,
108bd18b-e0aa-4b21-b271-6308c75cf79b,this app was wonderful  though after time  with each update it just continues to get worse and worse it is almost impossible to use unless you have premium for instance  when i search up a song id like to listen to  it brings me to the whole album i get it is a great way to get listeners to listen to the rest of the artists music  but it is incredibly annoying another issue i have  is that my playlists have been playing the same few songs each time i get tired of listening to the same song  which is why there are plenty in my playlists  yet it still continues to replay the same few songs each time i use the app one more thing that makes me use this app less is the suggested songs whenever i run out of free skips  it begins to play music that is suggested if it were happening a few times i wouldnt care as much  though it has gotten quite repetitive i will run out of skips and then it will immediately play a suggested song instead of the other handful of songs that are actually in my playlist it has gotten to the point where i dont even need to run out of skips for it to continuously play suggested songs instead of my actual playlists,2,2024-05-28 22:30:35,108bd18b-e0aa-4b21-b271-6308c75cf79b_2_64e0f314,other,playlists repeatedly play the same few songs,negative,playlist song repetition,False,Spotify,IOS,playlist song repetition,
b0d2cb17-a25e-464a-ba7e-cf012de89c57,the app works  but barely it will throw ads at you every other song  and the 30 minutes of uninterrupted listening is 58 minutes at best on top of that  basic features such as rewinding or skipping a song are lost behind the premium paywall which gets more expensive every 3 months you cant even pick which song you want to listen to on your playlist  as its stuck in shuffle mode its glitchy when i opened my phone  music started playing  and it jacked up my volume to max im done ,2,2025-02-21 17:03:08,b0d2cb17-a25e-464a-ba7e-cf012de89c57_1_59cb4bf1,ads,the app throws ads at you every other song,negative,ad frequency and control,False,Spotify,Android,ad frequency and intrusive ads,4.0
b0d2cb17-a25e-464a-ba7e-cf012de89c57,the app works  but barely it will throw ads at you every other song  and the 30 minutes of uninterrupted listening is 58 minutes at best on top of that  basic features such as rewinding or skipping a song are lost behind the premium paywall which gets more expensive every 3 months you cant even pick which song you want to listen to on your playlist  as its stuck in shuffle mode its glitchy when i opened my phone  music started playing  and it jacked up my volume to max im done ,2,2025-02-21 17:03:08,b0d2cb17-a25e-464a-ba7e-cf012de89c57_2_4cf6d6b5,functionality,basic features such as rewinding or skipping a song are lost behind the premium paywall,negative,premium feature limitations,False,Spotify,Android,premium feature limitations,
c8f61ade-9157-4232-8280-2a295c196542,im just gonna get straight to the point and this is just me speaking my mind  but i feel the fact that you cant purchase premium through the actual app and instead have to go to a whole other website is just complex  and this is just my opinion but i dislike the fact that there is not really much you give to the people who dont have premium  we cant loop songs  we cant make a playlist without 8 other songs being added to it  etc there are some kids whos parents may not allow them to buy premium im just trying to listen to a song that could only be found on this app and as i said before we cant loop it  i even tried adding it specifically to its own playlist but it added like 89 other songs just because you are recommending me something doesnt mean i want it on my playlists all im saying is just give us something  something to at least work withi was going to buy premium but now i feel its not worth it and i should just stick to soundcloud like i was before i hope you understand why i feel this way and i hope people without premium get more opportunities at listening to their favorite songs without issues in the future,4,2020-05-11 04:45:45,c8f61ade-9157-4232-8280-2a295c196542_1_2640f5db,customer_service,you cant purchase premium through the actual app,negative,premium purchasing process,False,Spotify,IOS,premium purchasing process,
c8f61ade-9157-4232-8280-2a295c196542,im just gonna get straight to the point and this is just me speaking my mind  but i feel the fact that you cant purchase premium through the actual app and instead have to go to a whole other website is just complex  and this is just my opinion but i dislike the fact that there is not really much you give to the people who dont have premium  we cant loop songs  we cant make a playlist without 8 other songs being added to it  etc there are some kids whos parents may not allow them to buy premium im just trying to listen to a song that could only be found on this app and as i said before we cant loop it  i even tried adding it specifically to its own playlist but it added like 89 other songs just because you are recommending me something doesnt mean i want it on my playlists all im saying is just give us something  something to at least work withi was going to buy premium but now i feel its not worth it and i should just stick to soundcloud like i was before i hope you understand why i feel this way and i hope people without premium get more opportunities at listening to their favorite songs without issues in the future,4,2020-05-11 04:45:45,c8f61ade-9157-4232-8280-2a295c196542_2_b3b1b0a0,functionality,there is not really much you give to the people who dont have premium,negative,limited features for non-premium users,False,Spotify,IOS,limited features for non-premium users,
705afeb0-76e8-4a43-a268-af91f7c8a1d2,i used to love it so much before the update when you close out the app and come back later  the playlist you were on  you arent on it anymore  it takes you to your recently played and that new 30 minutes of ad free music ad is really annoying i dislike how it says yes reallyyadayadayada thats bugging me and that ad plays right after the very first song i listen to is over edit there are way too many ads dude like seriously even when you click on that no  i want to keep the ads its still plays a heckin ad and i feel like youve been deleting a lot of songs that i enjoy im starting to go to soundcloud and musi because youve been deleting my songs edit 2 please turn down the volume on your get 30 mins ad free ads like  i have my volume all the way up sometimes and the ad is louder than any of my songs and it hurts my ears edit 3 the only time i can get 30 mins ad free is when i first open the app i know it used to pop up with that dude saying get your 30 minutes ad free by watching a short ad and it waits for about 10 seconds for you to click watch video but now the woman says it  doesnt wait  plays 34 ads in a row and doesnt give 30mins fix this please,2,2018-07-10 05:58:22,705afeb0-76e8-4a43-a268-af91f7c8a1d2_1_3fac329a,functionality,The app takes you to recently played instead of the playlist you were on.,negative,playlist navigation issue,False,Spotify,IOS,playlist navigation,7.0
705afeb0-76e8-4a43-a268-af91f7c8a1d2,i used to love it so much before the update when you close out the app and come back later  the playlist you were on  you arent on it anymore  it takes you to your recently played and that new 30 minutes of ad free music ad is really annoying i dislike how it says yes reallyyadayadayada thats bugging me and that ad plays right after the very first song i listen to is over edit there are way too many ads dude like seriously even when you click on that no  i want to keep the ads its still plays a heckin ad and i feel like youve been deleting a lot of songs that i enjoy im starting to go to soundcloud and musi because youve been deleting my songs edit 2 please turn down the volume on your get 30 mins ad free ads like  i have my volume all the way up sometimes and the ad is louder than any of my songs and it hurts my ears edit 3 the only time i can get 30 mins ad free is when i first open the app i know it used to pop up with that dude saying get your 30 minutes ad free by watching a short ad and it waits for about 10 seconds for you to click watch video but now the woman says it  doesnt wait  plays 34 ads in a row and doesnt give 30mins fix this please,2,2018-07-10 05:58:22,705afeb0-76e8-4a43-a268-af91f7c8a1d2_2_b16cd9e9,ads,"There are too many ads, and they play even when opting out.",negative,ad frequency and annoyance,False,Spotify,IOS,ad frequency and intrusive ads,5.0
269b350c-429c-4582-94e9-d320ce64688d,this app is grate and vary easy to navigate what i do not like about it is the ads there are far to many and i can barely go 10 minutes with out an ad spotify premium is also over priced  it should not cost 1199 to listen to ad free music i also do not like that fact that it says i will have 30 minutes of ad free music after the ad  and then i will have an ad right after please fix these issues,1,2024-09-07 20:04:25,269b350c-429c-4582-94e9-d320ce64688d_1_21bf9ce6,ads,there are far too many ads,negative,excessive advertisements,False,Spotify,Android,excessive advertisements,
c70779d7-b0c3-4a40-8b6e-1850fe56c458,been a loyal premium user for yeaaaaars and never have felt the need to change streaming platforms however  the new differentiation between saved songs  albums  and artists is incredibly frustrating if i unsave an album  all the songs are still saved it just wont show up in the album section if i save a new single that is released  i have save the song and the album separately to get them to come up on both lists on top of that  the artist page only shows who you follow  and its not like i even keep track of whos music is saved on my phone im close to 3000 songs i like to go to my most recent songs or most recent albums to set up playlists or my queue for a drive in the car  or maybe i want to shuffle all the songs ive saved by one artist because im in that mood if i dont want to play one album specifically  i cant do that and shuffling the artist page just isnt the same unless there is some streamlining of this new system somehow to make this less obnoxious  i would much rather go back to the old version i dont mind aestheticmenu changes  but this makes using the app how i like much harder please help i dont want to have to switch to apple,3,2019-06-20 20:22:33,c70779d7-b0c3-4a40-8b6e-1850fe56c458_1_d6439cc7,functionality,"the new differentiation between saved songs, albums, and artists is incredibly frustrating",negative,user interface changes,False,Spotify,IOS,user interface issues,1.0
c70779d7-b0c3-4a40-8b6e-1850fe56c458,been a loyal premium user for yeaaaaars and never have felt the need to change streaming platforms however  the new differentiation between saved songs  albums  and artists is incredibly frustrating if i unsave an album  all the songs are still saved it just wont show up in the album section if i save a new single that is released  i have save the song and the album separately to get them to come up on both lists on top of that  the artist page only shows who you follow  and its not like i even keep track of whos music is saved on my phone im close to 3000 songs i like to go to my most recent songs or most recent albums to set up playlists or my queue for a drive in the car  or maybe i want to shuffle all the songs ive saved by one artist because im in that mood if i dont want to play one album specifically  i cant do that and shuffling the artist page just isnt the same unless there is some streamlining of this new system somehow to make this less obnoxious  i would much rather go back to the old version i dont mind aestheticmenu changes  but this makes using the app how i like much harder please help i dont want to have to switch to apple,3,2019-06-20 20:22:33,c70779d7-b0c3-4a40-8b6e-1850fe56c458_2_9eced2c9,other,shuffling the artist page just isn't the same,negative,functionality of saved music,False,Spotify,IOS,functionality of saved music,
4a7c3b0c-82ca-443e-9884-97a688d1943e,good app for music but to many adds,4,2025-04-01 14:38:50,4a7c3b0c-82ca-443e-9884-97a688d1943e_1_ed4f185a,ads,too many ads,neutral,advertising frequency,False,Spotify,Android,ad frequency and intrusive ads,2.0
571b22c9-f1a9-4873-9469-6c5166c29c76,bring lyrics  translate and old ui back and they be begging for 5 stars review lmao,1,2025-04-01 14:55:58,571b22c9-f1a9-4873-9469-6c5166c29c76_1_69e17698,functionality,bring lyrics translate and old ui back,negative,lyrics translation and user interface,False,Spotify,Android,lyrics translation and user interface,
08fc07fb-9987-43d0-96b3-e630e2063cd1,literally the worst app one could give it to their users,1,2025-04-01 17:42:41,08fc07fb-9987-43d0-96b3-e630e2063cd1_1_d7deda7f,other,the worst app one could give it to their users,negative,overall app experience,False,Spotify,Android,overall app experience,
feffded6-63f0-4de5-99ab-55fcb9adeecc,i get that apple is being stupid and petty with yall  but i have the version right before the alphabetical scroll bar was removed my brother has the newer versions  and i noticed on his the ui has gone to hell my main gripe is with the removal of the scroll bar  and from what other reviews i see here  the saved artists pages has gone backwards in quality i know that apples push for apple music puts yall in a difficult situation  but if they have a scroll bar why cant you ive been trying to police myself from updating it and ive had to cancel a few close call updates to prevent the features i like from disappearing please add them back instead of every update being big fixes if whatever little glitches are bugs  then the removal and downgrade in ui is a roachwasp hybrid that needs to be squashed please im tired of seeing the red symbol on my app store app and having to individually update every app because i cant press the update all button,5,2019-05-18 05:47:58,feffded6-63f0-4de5-99ab-55fcb9adeecc_1_ba4b45c0,functionality,removal of the scroll bar,negative,user interface issues,False,Spotify,IOS,user interface issues,
feffded6-63f0-4de5-99ab-55fcb9adeecc,i get that apple is being stupid and petty with yall  but i have the version right before the alphabetical scroll bar was removed my brother has the newer versions  and i noticed on his the ui has gone to hell my main gripe is with the removal of the scroll bar  and from what other reviews i see here  the saved artists pages has gone backwards in quality i know that apples push for apple music puts yall in a difficult situation  but if they have a scroll bar why cant you ive been trying to police myself from updating it and ive had to cancel a few close call updates to prevent the features i like from disappearing please add them back instead of every update being big fixes if whatever little glitches are bugs  then the removal and downgrade in ui is a roachwasp hybrid that needs to be squashed please im tired of seeing the red symbol on my app store app and having to individually update every app because i cant press the update all button,5,2019-05-18 05:47:58,feffded6-63f0-4de5-99ab-55fcb9adeecc_2_c689b5ad,other,downgrade in UI quality,negative,feature removal,False,Spotify,IOS,feature removal,
68d4c2fa-5890-4aa4-a9ec-ce1df7c3708d,too many adds  and why are the skips limited seriously why do i have to pay extra to not play something also  why cant i skip back sometimes people make mistakes and accidentally press forward instead of pause or whatever and i actually do like that song also  why cant i play songs that arent on my playlist or just pick one song to play  i just want to listen to toxic by britney spears  and i dont want to have to wait through an hour of my chemical romance shuffle doesnt really shuffle that well either  i was listening to my playlist and it played like  an entire musical in order i pressed shuffle for a reason i used to use the kindle version and even that was better  and do you guys know how terrible the kindle version was saying that was better than throw new iphone updated version  is saying a lot just change it back geez ive read other reviews dating back to april saying about the same thing as i have  and you still havent changed anything just listen to the people already as dan and phil said  were here to give the people what they want so why dont you guys actually pay attention and actually do something to better our experience,3,2018-07-26 20:22:23,68d4c2fa-5890-4aa4-a9ec-ce1df7c3708d_1_93324f59,ads,too many ads,negative,advertising frequency,False,Spotify,IOS,ad frequency and intrusive ads,2.0
68d4c2fa-5890-4aa4-a9ec-ce1df7c3708d,too many adds  and why are the skips limited seriously why do i have to pay extra to not play something also  why cant i skip back sometimes people make mistakes and accidentally press forward instead of pause or whatever and i actually do like that song also  why cant i play songs that arent on my playlist or just pick one song to play  i just want to listen to toxic by britney spears  and i dont want to have to wait through an hour of my chemical romance shuffle doesnt really shuffle that well either  i was listening to my playlist and it played like  an entire musical in order i pressed shuffle for a reason i used to use the kindle version and even that was better  and do you guys know how terrible the kindle version was saying that was better than throw new iphone updated version  is saying a lot just change it back geez ive read other reviews dating back to april saying about the same thing as i have  and you still havent changed anything just listen to the people already as dan and phil said  were here to give the people what they want so why dont you guys actually pay attention and actually do something to better our experience,3,2018-07-26 20:22:23,68d4c2fa-5890-4aa4-a9ec-ce1df7c3708d_2_77b5df4d,functionality,limited skips,negative,skip limitations,False,Spotify,IOS,skip limitations,
2f23a359-ead6-4cc3-a58b-63f256b2b274,love youuuu spotify youre my necessity youre my routine,4,2025-04-01 17:33:08,2f23a359-ead6-4cc3-a58b-63f256b2b274_1_c6b10d7c,other,,Positive,,False,Spotify,Android,,
